year_built,permalink,property_id,listing,primary_photo,sold_date,lot_sqft,sqft,baths,garages,beds,postal_code,state,city,recreation_facilities,single_story,garage_1_or_more,hardwood_floors,dining_room,community_security_features,garage_2_or_more,two_or_more_stories,forced_air,shopping,central_air,basement,community_outdoor_space,dishwasher,fireplace,washer_dryer
1930,102-Donelson-St_Providence_RI_02908_M30862-66444,3086266444,2960479423,https://ap.rdcpix.com/bf59201704e576883ab227d8aaee97fcl-b2747587356s-w1024_h768.jpg,2024-01-04,3999,1944,2,0,4,2908,Rhode Island,Providence,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1905,483-Washington-Ave_Albany_NY_12206_M90996-06288,9099606288,2960779274,https://ap.rdcpix.com/1a575e3ced6ffad17a1c26f2c1751c89l-m2665477037s-w1024_h768.jpg,2024-01-05,3485,3120,3,0,5,12206,New York,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,132-Tupelo-St_Harrisburg_PA_17110_M44608-46595,4460846595,2960919263,https://ap.rdcpix.com/c2631828542d92f6ec4c11ff87fbd189l-m4132977749s-w1024_h768.jpg,2023-12-29,9583,2341,3,2,3,17110,Pennsylvania,Harrisburg,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1
1972,522-Pamlico-St-6_Columbus_OH_43228_M31986-64898,3198664898,2957968900,https://ap.rdcpix.com/1d1461793e082ccf27c9c12617291976l-m2717363543s-w1024_h768.jpg,2023-10-13,871,1296,3,2,3,43228,Ohio,Columbus,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1
1972,8834-E-Radcliff-Ave_Denver_CO_80237_M25314-55010,2531455010,2960423107,https://ap.rdcpix.com/27c5dc53fe062a6b3a1772824bb7d73dl-b2371931506s-w1024_h768.jpg,2024-01-10,8560,2754,3,2,4,80237,Colorado,Denver,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1
1928,73-Everett-Ave_Providence_RI_02906_M32048-83939,3204883939,2960883084,https://ap.rdcpix.com/7abdbc619fcd398d2c3fa5273be1a977l-m1137111706s-w1024_h768.jpg,2024-01-08,6098,3212,4,2,5,2906,Rhode Island,Providence,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
1953,345-Dewey-Dr_Annapolis_MD_21401_M60220-99309,6022099309,2962529490,https://ap.rdcpix.com/090034efcd9259253cfdcc32421e6a1fl-m3511118048s-w1024_h768.jpg,2024-01-09,15483,1848,2,0,4,21401,Maryland,Annapolis,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1
1976,5810-Enterprise-Dr_Lincoln_NE_68521_M87288-54388,8728854388,2962612282,https://ap.rdcpix.com/c6afcaab58ebd9b9ea529dd80a4af907l-m3614415411s-w1024_h768.jpg,2024-01-12,1307,720,1,1,2,68521,Nebraska,Lincoln,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
2004,5620-Noble-Dr_Indianapolis_IN_46234_M36433-44288,3643344288,2959725169,https://ap.rdcpix.com/4f325a1608ce36f2f0d0c2a43bbf6400l-m2054471618s-w1024_h768.jpg,2023-12-29,15246,2298,3,2,3,46234,Indiana,Indianapolis,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
1905,483-Washington-Ave_Albany_NY_12206_M90996-06288,9099606288,2960779274,https://ap.rdcpix.com/1a575e3ced6ffad17a1c26f2c1751c89l-m2665477037s-w1024_h768.jpg,2024-01-05,3485,3120,3,0,5,12206,New York,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,891-Revere-Ave_Trenton_NJ_08629_M60112-21536,6011221536,2961608841,https://ap.rdcpix.com/97d41750bdba42c55b3e9a910bb999eel-m1569000379s-w1024_h768.jpg,2023-12-20,4199,1904,2,2,4,8629,New Jersey,Trenton,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1959,6829-Daisy-Ln_Indianapolis_IN_46214_M45694-72599,4569472599,2960597802,https://ap.rdcpix.com/ef20b2da989a2b41c000c2475325771dl-m1359531141s-w1024_h768.jpg,2023-10-31,15246,1394,2,2,3,46214,Indiana,Indianapolis,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2015,38-Ponds-Edge-Way_Dover_DE_19904_M90535-10595,9053510595,2958296349,https://ap.rdcpix.com/53a202a843771f91bb5bbbbc832c89a6l-m1894458343s-w1024_h768.jpg,2023-11-29,7804,1794,2,2,3,19904,Delaware,Dover,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
1998,1775-Newman-Ln_Tallahassee_FL_32312_M64552-60587,6455260587,2961885214,https://ap.rdcpix.com/df10260e99ccbee4d7d72edb1a2281c2l-m689304866s-w1024_h768.jpg,2024-01-12,6098,1624,2,2,3,32312,Florida,Tallahassee,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0
1988,14-Bergen-St_Providence_RI_02908_M40022-51939,4002251939,2961507035,https://ap.rdcpix.com/142eb70fa1e810e3eba3c18f6a2e45f1l-m2090549363s-w1024_h768.jpg,2024-01-03,3485,3456,4,0,4,2908,Rhode Island,Providence,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1961,13231-N-Victor-Hugo-Ave_Phoenix_AZ_85032_M23141-34831,2314134831,2961746417,https://ap.rdcpix.com/153dc63d333b03793fea422286d5e407l-w3952152492s-w1024_h768.jpg,2023-12-22,17424,2202,3,2,3,85032,Arizona,Phoenix,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1960,3101-E-25th-St_Des-Moines_IA_50317_M88257-74453,8825774453,2960910081,https://ap.rdcpix.com/2237129bfec2ce0511794702ca114df8l-b2841161460s-w1024_h768.jpg,2024-01-10,8146,1005,1,2,3,50317,Iowa,Des Moines,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
1981,3420-W-Danbury-Dr-Apt-C203_Phoenix_AZ_85053_M26533-69301,2653369301,2960391167,https://ap.rdcpix.com/e3d241d2f76b169b7b926750a3b2d6d0l-m624659062s-w1024_h768.jpg,2023-12-26,751,725,1,0,1,85053,Arizona,Phoenix,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2009,6405-Crested-Eagle-Ln_Henrico_VA_23231_M52349-23926,5234923926,2959485948,https://ap.rdcpix.com/81d782356c69c0181957181ad93d567el-b4238883189s-w1024_h768.jpg,2024-01-11,12031,2056,3,1,6,23231,Virginia,Henrico,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0
1993,6421-Forrest-Commons-Blvd_Indianapolis_IN_46227_M46354-09350,4635409350,2958604837,https://ap.rdcpix.com/bb40bc70669672efc8067f70e9b6341dl-m1549844446s-w1024_h768.jpg,2023-11-13,15682,2461,4,2,3,46227,Indiana,Indianapolis,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0
1984,1327-Airport-Dr-Apt-E15_Tallahassee_FL_32304_M69318-59217,6931859217,2962652799,https://ap.rdcpix.com/e70f04c50c413ebddfab0c7036225d3cl-m1241662977s-w1024_h768.jpg,2024-01-08,1742,1083,3,3,2,32304,Florida,Tallahassee,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
1948,2716-NW-38th-St_Oklahoma-City_OK_73112_M74810-82933,7481082933,2961481445,https://ap.rdcpix.com/a5cd9aa430ee04b09da9276ce1610fb2l-m1608474276s-w1024_h768.jpg,2024-01-12,8350,916,1,1,2,73112,Oklahoma,Oklahoma City,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1925,535-S-Magnolia-Ave_Lansing_MI_48912_M31431-27576,3143127576,2962048931,https://ap.rdcpix.com/dd9f065f0a4f4eb07396b00e57ea0461l-b295147419s-w1024_h768.jpg,2024-01-08,6534,774,1,0,2,48912,Michigan,Lansing,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1997,6-Century-Cir_Carson-City_NV_89706_M11457-12500,1145712500,2960711657,https://ap.rdcpix.com/7e361efd31f2ac5118142d00e5b69b30l-m1081684635s-w1024_h768.jpg,2023-12-22,6970,1813,2,0,4,89706,Nevada,Carson City,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2014,405-Alderwood-St_Sandy-Springs_GA_30328_M60579-68770,6057968770,2959679853,https://ap.rdcpix.com/44d34b06662fc6f05e85a7479802a46el-m810870695s-w1024_h768.jpg,2024-01-10,1002,2140,4,2,3,30328,Georgia,Sandy Springs,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
2004,3919-Monterey-Pines-Trl_Tallahassee_FL_32309_M56768-78928,5676878928,2960584752,https://ap.rdcpix.com/78b676aa53bcfb5dc2723d948ed910d3l-m1816142968s-w1024_h768.jpg,2024-01-12,27443,3281,4,2,4,32309,Florida,Tallahassee,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
2010,2663-Sierra-Ln_Little-Canada_MN_55117_M85469-55562,8546955562,2962765852,https://ap.rdcpix.com/0bd3587d5dd668f57f0ff1d016d4f763l-m2965123677s-w1024_h768.jpg,2024-01-05,11761,2152,3,2,3,55117,Minnesota,Little Canada,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
1998,8055-Leighton-Ave_Lincoln_NE_68507_M84150-29480,8415029480,2960385755,https://ap.rdcpix.com/f4e09b94436ad21dedeae33fb9d4d1c9l-m1515930976s-w1024_h768.jpg,2024-01-12,10019,3376,4,3,3,68507,Nebraska,Lincoln,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
2015,428-Beuvale-Ln_Dover_DE_19904_M51244-50581,5124450581,2960880817,https://ap.rdcpix.com/28b1508ee8a05c4331c01e77221ba52el-m1964909139s-w1024_h768.jpg,2023-11-30,10800,3532,3,2,4,19904,Delaware,Dover,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
1965,620-Peachtree-St-NE-Apt-508_Atlanta_GA_30308_M67234-87327,6723487327,2962080194,https://ap.rdcpix.com/6bc4d8a6f2bae7614951fbd63b7d60ccl-m4214321503s-w1024_h768.jpg,2024-01-10,784,786,1,1,1,30308,Georgia,Atlanta,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
2021,1225-Correlli-Ct_Carson-City_NV_89706_M91535-61489,9153561489,2962207314,https://ap.rdcpix.com/c5ef5c155cb59a02d594c0c13217f40bl-m1390899372s-w1024_h768.jpg,2024-01-02,1742,1460,3,1,3,89706,Nevada,Carson City,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1975,1306-Green-Ct-S_Carson-City_NV_89701_M25212-98343,2521298343,2961526399,https://ap.rdcpix.com/0970498f854b0c0394a2ae88893ce575l-m197171863s-w1024_h768.jpg,2023-12-15,1307,1240,2,0,2,89701,Nevada,Carson City,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1902,1009-Summit-Ave_Saint-Paul_MN_55105_M73754-48812,7375448812,2959467777,https://ap.rdcpix.com/12f3375a2ec0d1a3fdaf9ef6a99da23dl-m1932552763s-w1024_h768.jpg,2024-01-11,22216,6524,5,4,6,55105,Minnesota,Saint Paul,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1921,37-Zion-St_Hartford_CT_06106_M31863-18374,3186318374,2958266046,https://ap.rdcpix.com/5169309004a8937a4d270e61e68b743dl-m534678608s-w1024_h768.jpg,2023-12-26,6098,3804,3,0,9,6106,Connecticut,Hartford,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1983,15-Abbottsford-Ct_Providence_RI_02906_M38090-24878,3809024878,2961621220,https://ap.rdcpix.com/8df0cfd261fc034d9557235477070c6bl-b1012958641s-w1024_h768.jpg,2024-01-08,7876,4952,2,2,2,2906,Rhode Island,Providence,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0
1955,1418-S-Krameria-St_Denver_CO_80224_M11063-57433,1106357433,2960432317,https://ap.rdcpix.com/0001c84d4c09cd593cb58a9c68f94ae3l-m343938996s-w1024_h768.jpg,2023-11-02,7800,2231,3,0,4,80224,Colorado,Denver,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
2005,284-Trafalgar-Dr_Dover_DE_19904_M57635-84946,5763584946,2959615624,https://ap.rdcpix.com/c838981262444f755fbd7e1bccf89c8bl-m3392627315s-w1024_h768.jpg,2023-11-27,4497,1848,2,2,3,19904,Delaware,Dover,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0
1964,804-W-Winnie-Ln_Carson-City_NV_89703_M26831-89821,2683189821,2961368337,https://ap.rdcpix.com/e4c99841d2d7b0de024654b0ea960377l-m3702496102s-w1024_h768.jpg,2024-01-08,9583,1721,2,2,3,89703,Nevada,Carson City,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1
2021,2717-Regent-Pl_Lincoln_NE_68507_M96512-89778,9651289778,2961738049,https://ap.rdcpix.com/55061a281b2939c16f15860e1300cde9l-m1681919646s-w1024_h768.jpg,2024-01-08,11326,2511,3,2,3,68507,Nebraska,Lincoln,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0
1986,1704-Tree-House-Ct_Annapolis_MD_21401_M66183-33570,6618333570,2960027868,https://ap.rdcpix.com/3afe0e1ca4a32eb93f1264e7a138ecb3l-m3766208197s-w1024_h768.jpg,2024-01-11,33105,4148,4,0,6,21401,Maryland,Annapolis,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
2004,56-E-Darby-Cir_Dover_DE_19904_M67731-04713,6773104713,2959278191,https://ap.rdcpix.com/2274706b918285e694c1d453a71d65bfl-m3831524481s-w1024_h768.jpg,2023-12-13,14504,3085,3,0,5,19904,Delaware,Dover,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
1926,1381-Payne-Ave_Saint-Paul_MN_55130_M72873-21156,7287321156,2961520332,https://ap.rdcpix.com/8f2d8c02d29e4cfcc88df191aa99f747l-m4264985797s-w1024_h768.jpg,2024-01-11,5358,1348,1,2,3,55130,Minnesota,Saint Paul,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1
1974,931-Bison-Rd_Dover_DE_19904_M68428-32534,6842832534,2956699689,https://ap.rdcpix.com/ed9b41946693edb5325c668763e5d06fl-m1042597944s-w1024_h768.jpg,2023-12-22,22000,1092,1,0,3,19904,Delaware,Dover,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2000,2717-Christmas-Tree-Dr_Carson-City_NV_89703_M10959-30612,1095930612,2960610171,https://ap.rdcpix.com/e08e34848e6ce40530c0427e67ef709dl-m3931853721s-w1024_h768.jpg,2024-01-05,9583,2713,3,3,4,89703,Nevada,Carson City,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0
1920,298-Clarendon-Ave_Columbus_OH_43223_M37666-57904,3766657904,2961575042,https://ap.rdcpix.com/41bc8f5ab4a18a2f15a96b3dfc742533l-m2065690604s-w1024_h768.jpg,2023-11-27,5240,1548,2,0,4,43223,Ohio,Columbus,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1975,4740-S-58th-St_Lincoln_NE_68516_M74929-89233,7492989233,2962361226,https://ap.rdcpix.com/3622e58dff5857f793612c1af3af181al-m2866662268s-w1024_h768.jpg,2024-01-10,7841,1524,2,2,3,68516,Nebraska,Lincoln,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1
2013,9422-Creek-Summit-Cir_Richmond_VA_23235_M63869-40007,6386940007,2960608055,https://ap.rdcpix.com/8dc5a3f323470c545522c35ef0e932c5l-m914723993s-w1024_h768.jpg,2024-01-12,2810,2135,3,2,3,23235,Virginia,Richmond,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1925,473-Lynwood-Ave_Trenton_NJ_08629_M58506-75484,5850675484,2958423069,https://ap.rdcpix.com/f3e3f3fe3145fe60f4ed6ce7e5150181l-m732766828s-w1024_h768.jpg,2023-12-21,2461,1380,1,0,4,8629,New Jersey,Trenton,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1971,6212-Hinchcliff-Rd_Montgomery_AL_36117_M79476-55529,7947655529,2962219368,https://ap.rdcpix.com/bb6187d68e068cd5dcffe91b8d3d66efl-m700922381s-w1024_h768.jpg,2024-01-05,10664,1200,2,0,3,36117,Alabama,Montgomery,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
1900,218-Quail-St_Albany_NY_12203_M35611-31612,3561131612,2956567267,https://ap.rdcpix.com/3ce19517a7f53e1c40d6bcc6d8870fd7l-b3966097470s-w1024_h768.jpg,2023-12-26,2614,2624,3,0,10,12203,New York,Albany,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1947,206-Poplar-St_Raleigh_NC_27604_M63979-63513,6397963513,2954771230,https://ap.rdcpix.com/89347e5716ccd7566a27c1c5ab4fc76al-m2152394669s-w1024_h768.jpg,2024-01-11,6970,676,1,0,2,27604,North Carolina,Raleigh,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1949,4494-W-Gill-Pl_Denver_CO_80219_M26677-79605,2667779605,2959673535,https://ap.rdcpix.com/3ff32d19594037e4c87e9ae0b75c8866l-m3098362764s-w1024_h768.jpg,2023-12-15,5500,790,1,0,2,80219,Colorado,Denver,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
2005,7339-Pipestone-Dr_Indianapolis_IN_46217_M40174-25811,4017425811,2960835938,https://ap.rdcpix.com/ae82601c552a7ab0a4af0a2d35cba2d5l-m4145397109s-w1024_h768.jpg,2023-12-11,11326,2246,3,2,3,46217,Indiana,Indianapolis,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
1993,852-Lincoln-Ave_Saint-Paul_MN_55105_M71064-25973,7106425973,2962005689,https://ap.rdcpix.com/ea7cfcf6b2d5445c31565e67a82156d7l-b2764021073s-w1024_h768.jpg,2024-01-10,7667,2849,3,2,4,55105,Minnesota,Saint Paul,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
2021,125-Calming-Creek-Way_Elgin_SC_29045_M95758-38919,9575838919,2957054105,https://ap.rdcpix.com/53fa8803401dc4ae41f5ea063fdfbbd9l-m993488957s-w1024_h768.jpg,2023-09-29,8276,1748,3,0,3,29045,South Carolina,Elgin,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1959,7734-Valleyview-Ave_Harrisburg_PA_17112_M33535-04858,3353504858,2961920191,https://ap.rdcpix.com/93659802e248f0234f5be9d7d331ddf4l-m3014922543s-w1024_h768.jpg,2023-12-29,12197,1610,2,0,3,17112,Pennsylvania,Harrisburg,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1993,1332-E-Wildwood-Dr_Phoenix_AZ_85048_M13759-20461,1375920461,2961422179,https://ap.rdcpix.com/265bb4141b979e8ee1eecfe80e6195bfl-m2277606688s-w1024_h768.jpg,2023-12-26,4696,1650,2,2,3,85048,Arizona,Phoenix,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0
1950,625-Wood-Rd_Charleston_WV_25302_M36168-97910,3616897910,2954777887,https://ap.rdcpix.com/af319858297642d6f95e215a4f495816l-m3587372050s-w1024_h768.jpg,2023-07-21,52272,3858,2,0,3,25302,West Virginia,Charleston,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1940,4309-S-Ashlawn-Dr_Richmond_VA_23221_M57552-72500,5755272500,2962225304,https://ap.rdcpix.com/3f71ba7eb4fc5d81566f93a3d926c29fl-m3627483754s-w1024_h768.jpg,2024-01-12,7349,1775,2,0,3,23221,Virginia,Richmond,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
2006,5560-Hampton-Hill-Cir_Tallahassee_FL_32311_M58346-21017,5834621017,2962271828,https://ap.rdcpix.com/ee105fbffdea2484069929d53f7572e2l-m1947925870s-w1024_h768.jpg,2024-01-12,6970,1706,2,2,3,32311,Florida,Tallahassee,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0
1956,614-Garrison-St-NE_Olympia_WA_98506_M20703-33820,2070333820,2962672448,https://ap.rdcpix.com/41b098d00b601fc834138f868e8584c4l-m484847574s-w1024_h768.jpg,2024-01-05,5635,1425,2,2,3,98506,Washington,Olympia,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0
1950,4236-G-St_Sacramento_CA_95819_M19835-90231,1983590231,2961861870,https://ap.rdcpix.com/b91d178c4e1c8b1248bab8c756542470l-m1746724736s-w1024_h768.jpg,2024-01-11,7200,1984,1,2,2,95819,California,Sacramento,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
1977,4557-Garden-Ct-SE_Salem_OR_97317_M25731-05096,2573105096,2959498750,https://ap.rdcpix.com/98f5b2495fa341470a8c6daa4b329507l-m3909831864s-w1024_h768.jpg,2024-01-10,6534,1040,1,2,3,97317,Oregon,Salem,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
1989,3800-Firethorn-Ct_Lincoln_NE_68520_M83186-27561,8318627561,2960637826,https://ap.rdcpix.com/b69817c3311de6971930eeee7499c865l-m1759913392s-w1024_h768.jpg,2024-01-12,4356,2636,2,2,2,68520,Nebraska,Lincoln,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0
1947,221-W-Everettdale-Ave_Lansing_MI_48910_M49879-29421,4987929421,2961674555,https://ap.rdcpix.com/eb58d2786612f3116320ab78b065f09cl-m1228907565s-w1024_h768.jpg,2024-01-03,10454,1203,2,0,3,48910,Michigan,Lansing,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1960,3125-Norcrest-Dr_Oklahoma-City_OK_73121_M73662-99978,7366299978,2961626303,https://ap.rdcpix.com/85304b3f4add35c6308ce6125e20d3e9l-b3369917851s-w1024_h768.jpg,2024-01-16,45738,1763,1,0,3,73121,Oklahoma,Oklahoma City,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1930,36-Frost-Pl_Albany_NY_12205_M42102-78286,4210278286,2961419703,https://ap.rdcpix.com/3df212dda7ec64f760cab330d9c28bf8l-m256244129s-w1024_h768.jpg,2024-01-09,3920,1608,3,2,5,12205,New York,Albany,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1
1980,4177-Bramble-Ct-NE_Salem_OR_97305_M15170-88712,1517088712,2962143471,https://ap.rdcpix.com/3267f88e8697f760c62f023d541eed75l-m1274382722s-w1024_h768.jpg,2024-01-09,6534,1289,2,1,3,97305,Oregon,Salem,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1988,2244-Highland-Cir_Harrisburg_PA_17110_M48535-49319,4853549319,2960780626,https://ap.rdcpix.com/9dce45b4d6fe6c1d92a13c76b409d4ael-m3767063898s-w1024_h768.jpg,2023-12-29,3920,1488,3,2,3,17110,Pennsylvania,Harrisburg,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
1958,5309-Barton-Rd_Madison_WI_53711_M89432-18361,8943218361,2962110491,https://ap.rdcpix.com/33973a6f3e2874e1c8b6c0bb6541c136l-m3328354540s-w1024_h768.jpg,2024-01-09,15682,2471,3,2,4,53711,Wisconsin,Madison,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
1920,61-Wayland-St_Boston_MA_02125_M31927-90789,3192790789,2961863893,https://ap.rdcpix.com/12f97a1952e6305d1f914be5aebf0da8l-b3836406567s-w1024_h768.jpg,2024-01-11,5575,2964,3,0,8,2125,Massachusetts,Boston,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0
1907,227-Astor-St_Des-Moines_IA_50316_M79040-75898,7904075898,2959502466,https://ap.rdcpix.com/b8ceac4858806f364c694500e8777cf6l-m1452492954s-w1024_h768.jpg,2024-01-11,5968,1439,1,0,3,50316,Iowa,Des Moines,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
1900,1428-Naudain-St_Harrisburg_PA_17104_M46885-08609,4688508609,2962010979,https://ap.rdcpix.com/a47632def7890c9dab1a6c7ee34b9463l-b571917668s-w1024_h768.jpg,2024-01-12,871,1528,1,0,4,17104,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1994,2103-White-Oak-Rd_Dover_DE_19901_M62609-87299,6260987299,2961957936,https://ap.rdcpix.com/54115a3228835b4a0a5c8af948b194bbl-m4226843023s-w1024_h768.jpg,2023-12-29,52272,2080,2,2,3,19901,Delaware,Dover,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1980,1805-Rankin-St_Raleigh_NC_27604_M64862-35158,6486235158,2961934881,https://ap.rdcpix.com/b18ab4cacb9f7c796b3975a19b1434ffl-m2830392930s-w1024_h768.jpg,2024-01-11,7841,748,1,0,1,27604,North Carolina,Raleigh,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2017,7612-S-66th-St_Lincoln_NE_68516_M85193-15665,8519315665,2961536972,https://ap.rdcpix.com/6975da154e2609949a0296024ab3a8b2l-m1162325215s-w1024_h768.jpg,2024-01-11,9583,3908,5,3,5,68516,Nebraska,Lincoln,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
1922,1733-Fremont-Ave_Saint-Paul_MN_55106_M79351-06811,7935106811,2961733654,https://ap.rdcpix.com/6709513f29a0e7a5491e9c7bc9260950l-m3949334971s-w1024_h768.jpg,2024-01-10,5053,1640,2,1,3,55106,Minnesota,Saint Paul,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1
1890,246-Morton-Ave_Albany_NY_12202_M41450-72915,4145072915,2949760324,https://ap.rdcpix.com/5fed658384a6412245cfa46a2407ae87l-m2858222781s-w1024_h768.jpg,2023-12-28,1742,2400,2,0,6,12202,New York,Albany,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1940,2917-13th-Ave_Sacramento_CA_95820_M15088-48016,1508848016,2962205274,https://ap.rdcpix.com/234d566bf88d3947690869be2f46a072l-m3287946287s-w1024_h768.jpg,2024-01-12,5227,1291,1,2,3,95820,California,Sacramento,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0
1996,6804-Edwell-Ct_Raleigh_NC_27617_M56798-61396,5679861396,2960963895,https://ap.rdcpix.com/0114777e5ca3116ac6b971356e547780l-m1684976819s-w1024_h768.jpg,2024-01-12,14375,1952,3,2,4,27617,North Carolina,Raleigh,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
1993,3276-Oreana-Dr_Carson-City_NV_89701_M28705-88874,2870588874,2960889571,https://ap.rdcpix.com/fb532f8c66a772338e3baf4cd80d595bl-m601560790s-w1024_h768.jpg,2023-12-21,6534,2573,3,2,4,89701,Nevada,Carson City,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1
1972,7047-E-Dartmouth-Ave_Denver_CO_80224_M23280-10081,2328010081,2957997158,https://ap.rdcpix.com/2d51bf22fadbf4b45d0be88d363a64dcl-m3855723078s-w1024_h768.jpg,2023-11-10,10454,2386,2,2,4,80224,Colorado,Denver,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0
1989,19220-N-30th-St_Phoenix_AZ_85050_M21131-39056,2113139056,2961940415,https://ap.rdcpix.com/c2dc1b2f10822794593be49e22b55ee6l-m415700670s-w1024_h768.jpg,2023-12-22,13939,1506,2,2,3,85050,Arizona,Phoenix,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0
2001,308-N-Clinton-Ave_Trenton_NJ_08638_M54367-36919,5436736919,2957026401,https://ap.rdcpix.com/200f2f7634584332becaddb8e9bcea1bl-m2136079306s-w1024_h768.jpg,2023-12-14,2100,1296,1,0,3,8638,New Jersey,Trenton,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
1963,215-Piedmont-Ave-NE-Apt-406_Atlanta_GA_30308_M61792-33247,6179233247,2962645438,https://ap.rdcpix.com/c0b4ed920b6df0c728dfcc633a64a911l-m3026315787s-w1024_h768.jpg,2024-01-08,932,1256,2,0,2,30308,Georgia,Atlanta,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
